
9,"Dietz, Madison",SR-4,Wilmington (Ohio),12.83,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-0.3
10,"Wallace, Averi",FR-1,Muskingum,12.90,Amy Adams Memorial,"Mar 24, 2023",-1.0
11,"Shakhan, Zora",SO-2,Wittenberg,12.93,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-0.3
12,"Krichbaum, Kendra",SO-2,Ohio Northern,12.96,Tiffelberg Collegiate Open,"Apr 1, 2023",3.1
12,"Patterson, Drew",JR-3,Wooster,12.96,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.4
14,"Magoteaux, Lindsey",SO-2,Wittenberg,13.03,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",-0.7
15,"Benway, Heather",SO-2,Oberlin,13.07,Bob Kahn Invitational,"Mar 31, 2023",3.6
16,"Willison, Haleigh",SO-2,Wittenberg,13.09,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",-0.1
17,"Neiger, Hannah",FR-1,Mount Union,13.11,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",+0.0
17,"Bennett, Caliyah",JR-3,Denison,13.11,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",+0.0
19,"Pratt, Carlie",SO-2,Mount Union,13.21,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",1.2
20,"Grinnell, Jacquelynn",SO-2,Muskingum,13.30,Amy Adams Memorial,"Mar 24, 2023",-1.0
20,"Fieseler, Emily",SR-4,Muskingum,13.30,Amy Adams Memorial,"Mar 24, 2023",-0.6
22,"Bean, Olivia",JR-3,Heidelberg,13.32,Tiffelberg Collegiate Open,"Apr 1, 2023",2.6
23,"Schifer, Madalynn",SR-4,Bluffton,13.33,Tiffelberg Collegiate Open,"Apr 1, 2023",3.1
24,"Scott, Mia",SO-2,John Carroll,13.39,Bob Kahn Invitational,"Mar 31, 2023",1.1
25,"Hurd, Julia",FR-1,Baldwin Wallace,13.40,Amy Adams Memorial,"Mar 24, 2023",-3.8
25,"Coleman, Ariana",JR-3,Heidelberg,13.40,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.3
25,"Weiss, Taylor",SO-2,Wittenberg,13.40,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",0.2
28,"Henderson-Bernard, Fatima",SO-2,Denison,13.44,Emory Thrills in the Hills 2023,"Mar 24, 2023",-0.1
29,"Bauer, Hanna",JR-3,Capital,13.49,Vertklasse,"Mar 31, 2023",0.9
30,"Strawmyer, Savannah",FR-1,Muskingum,13.50,Amy Adams Memorial,"Mar 24, 2023",-1.0

1,"Dean, Jordan",SO-2,Ohio Northern,21.52,Tiffelberg Collegiate Open,"Apr 1, 2023",3.8
2,"Clark, Garrett",JR-3,John Carroll,21.63,Silverston Invitational 2023,"Feb 17, 2023",NWI
3,"Gill, Tyler",SR-4,Mount Union,21.82,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NWI
4,"McVicker, Andrew",SR-4,Mount Union,21.96,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023",NWI
5,"Alramahi, Basheer",FR-1,John Carroll,22.08,Silverston Invitational 2023,"Feb 17, 2023",NWI
6,"Bennett, Ezekiel",JR-3,Wittenberg,22.17,Wittenberg Collegiate Invite,"Feb 18, 2023",NWI
7,"Shannon, Tylir",JR-3,Mount Union,22.31,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",0.4
8,"Storm, Jared",JR-3,Mount Union,22.35,Mount Union Wuske Open,"Feb 4, 2023",NWI
8,"Bates, Josh",FR-1,Case Western,22.35,SPIRE Midwest Open 2023,"Jan 21, 2023",NWI
10,"Mcentyre, Jake",FR-1,Heidelberg,22.37,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NWI
11,"Jacobs, Ollie",SR-4,Ohio Northern,22.38,Wittenberg Collegiate Invite,"Feb 18, 2023",NWI
11,"Rohde, Joseph",SO-2,Franciscan (Ohio),22.38,PAC Indoor Track & Field Championships,"Feb 23, 2023",NWI
13,"Faggs, Kaedan",FR-1,Baldwin Wallace,22.43,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
13,"Zeren, Vincent",SO-2,Otterbein,22.43,Amy Adams Memorial,"Mar 24, 2023",-2.9
15,"Perez, Juan",SR-4,Case Western,22.52,SPIRE Midwest Open 2023,"Jan 21, 2023",NWI
15,"Burrey, Brady",FR-1,Mount Union,22.52,SPIRE Midwest Open 2023,"Jan 21, 2023",NWI
17,"Fouche, Josh",SO-2,Mount Union,22.53,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",0.8
18,"Kartsonas, Jimmy",SO-2,John Carroll,22.56,SPIRE Midwest Open 2023,"Jan 21, 2023",NWI
19,"Callow, Brett",SO-2,Case Western,22.59,Washington & Lee Carnival,"Mar 17, 2023",-0.2
20,"Brown, Marlon",FR-1,Defiance,22.62,Tiffelberg Collegiate Open,"Apr 1, 2023",4.6
20,"Cline, Michael",FR-1,Mount Union,22.62,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NWI
22,"Epps, Jaylin",SO-2,Denison,22.63,North Coast AC Indoor Championships,"Feb 24, 2023",NWI
23,"McBride, Matt",JR-3,Mount Union,22.65,Mount Union Toy Drive,"Dec 3, 2022",NWI
24,"Young, Ishmael",SO-2,Capital,22.69,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023",NWI
24,"Gast, Tyler",FR-1,John Carroll,22.69,Bob Kahn Invitational,"Mar 31, 2023",-0.9
24,"Gibson, Haden",SO-2,Mount Union,22.69,SPIRE Midwest Open 2023,"Jan 21, 2023",NWI
27,"Thompson, Julius",FR-1,Kenyon,22.72,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NWI
27,"Janvier, Ja' Qway",JR-3,Defiance,22.72,Dick Small Invitational / NJCAA Region XII Championship,"Feb 9, 2023",NWI
29,"Ozymy, Ryan",SR-4,Franciscan (Ohio),22.73,PAC Indoor Track & Field Championships,"Feb 23, 2023",NWI
29,"Gono Phiri, Tapiwa",SO-2,Kenyon,22.73,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NWI

1,"Wayt, Kenadee",JR-3,Mount Union,24.31,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023",NWI
2,"Miles, Madison",SO-2,Mount Union,25.34,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
3,"Agbor-Nkongho, Larissa",SO-2,Capital,25.59,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023",NWI
4,"Anthony, Taylor",JR-3,John Carroll,25.84,SPIRE Midwest Open 2023,"Jan 21, 2023",NWI
5,"Collier, Abby",SO-2,Baldwin Wallace,25.88,Bob Kahn Invitational,"Mar 31, 2023",1.6
6,"De'Armond, Tymeerah",FR-1,Wittenberg,25.96,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",0.7
7,"Markau, Lisa-Maria",SR-4,Defiance,26.09,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NWI
8,"Willison, Haleigh",SO-2,Wittenberg,26.15,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NWI
8,"Samuels, Cece",SO-2,Capital,26.15,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023",NWI
10,"Frazier, Meghan",SO-2,Wittenberg,26.23,Wittenberg Steemer Showcase,"Jan 28, 2023",NWI
11,"Roncone, Lauren",JR-3,Mount Union,26.51,SPIRE Midwest Open 2023,"Jan 21, 2023",NWI
12,"Jolivette, Anaya",SO-2,Denison,26.53,Wittenberg Tiger Opener,"Dec 3, 2022",NWI
13,"Arnold, Genevieve",SO-2,John Carroll,26.59,SPIRE Midwest Open 2023,"Jan 21, 2023",NWI
14,"Donley, Micah",SR-4,Mount Union,26.61,Mount Union Toy Drive,"Dec 3, 2022",NWI
15,"Baumgartner, Lydia",SR-4,Otterbein,26.69,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023",NWI
16,"Cupp, Taylor",SR-4,Mount Union,26.71,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NWI
17,"Shakhan, Zora",SO-2,Wittenberg,26.74,Wittenberg Steemer Showcase,"Jan 28, 2023",NWI
18,"Bennett, Caliyah",JR-3,Denison,26.78,Emory Thrills in the Hills 2023,"Mar 24, 2023",1.6
19,"Schafer, Kylee",SO-2,Wilmington (Ohio),26.86,Wittenberg Tiger Opener,"Dec 3, 2022",NWI
20,"Magoteaux, Lindsey",SO-2,Wittenberg,26.90,Wittenberg Steemer Showcase,"Jan 28, 2023",NWI
21,"Lykins, Addystin",SO-2,Ohio Wesleyan,26.91,North Coast AC Indoor Championships,"Feb 24, 2023",NWI
22,"Murray, Rosie",FR-1,John Carroll,26.94,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023",NWI
23,"Neiger, Hannah",FR-1,Mount Union,26.98,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",0.7
24,"James, Aliisa",SO-2,Ohio Wesleyan,27.00,North Coast AC Indoor Championships,"Feb 24, 2023",NWI
25,"Aloi, Morgan",FR-1,Baldwin Wallace,27.02,Otterbein Invite,"Jan 21, 2023",NWI
26,"Murphy, Hope",SO-2,Baldwin Wallace,27.03,Bob Kahn Invitational,"Mar 31, 2023",1.6
27,"Fehrman, Emma",SO-2,Marietta,27.18,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023",NWI
28,"Symington, Clara",FR-1,Franciscan (Ohio),27.28,SPIRE Collegiate Indoor Games 2023,"Feb 11, 2023",NWI
29,"Henderson-Bernard, Fatima",SO-2,Denison,27.30,North Coast AC Indoor Championships,"Feb 24, 2023",NWI
30,"Bauer, Hanna",JR-3,Capital,27.40,Akron-Al Campbell Invite,"Feb 17, 2023",NWI

1,"McBride, Matt",JR-3,Mount Union,47.68,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023"
2,"Alramahi, Basheer",FR-1,John Carroll,47.79,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023"
3,"Storm, Jared",JR-3,Mount Union,47.93,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023"
4,"Bennett, Ezekiel",JR-3,Wittenberg,48.00,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
5,"Clark, Garrett",JR-3,John Carroll,48.21,SPIRE Midwest Open 2023,"Jan 21, 2023"
6,"McMichael, William",SR-4,Wooster,48.41,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023"
7,"Gill, Tyler",SR-4,Mount Union,48.50,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023"
8,"Dean, Jordan",SO-2,Ohio Northern,48.55,Tiffelberg Collegiate Open,"Apr 1, 2023"
9,"Obioha, Kambi",SO-2,Oberlin,48.64,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023"
10,"Ozymy, Ryan",SR-4,Franciscan (Ohio),48.91,PAC Indoor Track & Field Championships,"Feb 23, 2023"
11,"Brown, Marlon",FR-1,Defiance,49.04,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023"
12,"Rohde, Joseph",SO-2,Franciscan (Ohio),49.09,PAC Indoor Track & Field Championships,"Feb 23, 2023"
13,"Capello, David",JR-3,Franciscan (Ohio),49.55,Bethany Invitational,"Mar 25, 2023"
14,"Bates, Josh",FR-1,Case Western,49.58,SPIRE Midwest Open 2023,"Jan 21, 2023"
15,"Elliott, Cameron",FR-1,Wittenberg,49.60,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023"
16,"Gast, Tyler",FR-1,John Carroll,49.62,Amy Adams Memorial,"Mar 24, 2023"
17,"Fouche, Josh",SO-2,Mount Union,49.78,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023"
18,"Hydukovich, Nathan",FR-1,Denison,50.03,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023"
19,"O'Neill, Zach",FR-1,Ohio Northern,50.07,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023"
20,"Gibson, Haden",SO-2,Mount Union,50.11,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023"
21,"Klauke, Cameron",JR-3,John Carroll,50.12,Amy Adams Memorial,"Mar 24, 2023"
22,"Whyte, Colton",SO-2,Muskingum,50.21,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023"
23,"Shannon, Tylir",SR-4,Mount Union,50.23,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023"
24,"Gross, David",JR-3,Ohio Northern,50.28,Wittenberg Collegiate Invite,"Feb 18, 2023"
25,"Kesler, Hunter",SR-4,Ohio Northern,50.32,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023"
26,"Horner, Dustin",FR-1,John Carroll,50.41,SPIRE Collegiate Indoor Games 2023,"Feb 11, 2023"
27,"Lough, Russell",SO-2,Bluffton,50.48,Wittenberg Steemer Showcase,"Jan 28, 2023"
27,"Kooyman, Mason",SO-2,Baldwin Wallace,50.48,Bob Kahn Invitational,"Mar 31, 2023"
29,"McCormack, Daniel",JR-3,Capital,50.51,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023"
30,"Perez, Juan",SR-4,Case Western,50.62,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023"

1,"Wayt, Kenadee",JR-3,Mount Union,55.55,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023"
2,"Miles, Madison",SO-2,Mount Union,56.56,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023"
3,"Mason, Mary",SO-2,Mount Union,58.45,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023"
4,"Collier, Abby",SO-2,Baldwin Wallace,59.40,Amy Adams Memorial,"Mar 24, 2023"
5,"De'Armond, Tymeerah",FR-1,Wittenberg,59.61,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023"
6,"Murray, Rosie",FR-1,John Carroll,59.82,Bob Kahn Invitational,"Mar 31, 2023"
7,"Brock, Liberty",SO-2,Ohio Wesleyan,59.99,Wittenberg Collegiate Invite,"Feb 18, 2023"
8,"Ellerkmann, Sophia",JR-3,Denison,1:00.00,Emory Thrills in the Hills 2023,"Mar 24, 2023"
9,"Symington, Clara",FR-1,Franciscan (Ohio),1:00.01,PAC Indoor Track & Field Championships,"Feb 23, 2023"
10,"Cupp, Taylor",SR-4,Mount Union,1:00.07,Polar Bear Final Qualifier- 2023,"Mar 3, 2023"
11,"Anderson, Erin",SR-4,Denison,1:00.39,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023"
12,"Lykins, Addystin",SO-2,Ohio Wesleyan,1:00.53,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023"
13,"Wallace, Averi",FR-1,Muskingum,1:00.54,Amy Adams Memorial,"Mar 24, 2023"
13,"Cochran, Halle",SO-2,Mount Union,1:00.54,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023"
15,"Tackett, Delaney",FR-1,Wittenberg,1:00.65,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023"
16,"Kitsmiller, Ellie",SO-2,John Carroll,1:00.71,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023"
17,"Donley, Micah",SR-4,Mount Union,1:00.79,Mount Union Toy Drive,"Dec 3, 2022"
18,"Murphy, Hope",SO-2,Baldwin Wallace,1:00.85,Bob Kahn Invitational,"Mar 31, 2023"
19,"Sarno, Danielle",SR-4,Case Western,1:01.22,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023"
20,"Markau, Lisa-Maria",SR-4,Defiance,1:01.50,2023 HCAC Indoor Track & Field Championships,"Feb 25, 2023"
21,"Jolivette, Anaya",SO-2,Denison,1:01.55,Emory Thrills in the Hills 2023,"Mar 24, 2023"
22,"Taylor, Melanie",FR-1,Case Western,1:01.61,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023"
23,"Aloi, Morgan",FR-1,Baldwin Wallace,1:01.67,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023"
24,"McNamara, Kaleigh",FR-1,John Carroll,1:02.36,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023"
25,"Moore, Elise",JR-3,Case Western,1:02.37,Battle for the Obelisk,"Feb 4, 2023"
26,"Plecko, Katie",FR-1,Baldwin Wallace,1:02.49,Bob Kahn Invitational,"Mar 31, 2023"
27,"Webb, Paige",FR-1,Muskingum,1:02.53,Muskie Meet #3,"Jan 28, 2023"
28,"Stapleton, Katelyn",FR-1,Ohio Wesleyan,1:02.62,Amy Adams Memorial,"Mar 24, 2023"
29,"Schafer, Kylee",SO-2,Wilmington (Ohio),1:02.69,Wittenberg Tiger Opener,"Dec 3, 2022"
30,"Da Cunha, Maria",FR-1,Capital,1:02.71,Emory Thrills in the Hills 2023,"Mar 24, 2023"

1,"Correia, Caleb",JR-3,John Carroll,1:51.53,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
2,"McCandlish, Ian",JR-3,Wittenberg,1:52.48,Wittenberg Steemer Showcase,"Jan 28, 2023"
3,"Capello, David",JR-3,Franciscan (Ohio),1:53.94,Muskie Meet #4,"Feb 17, 2023"
4,"Knoch, Justin",SR-4,Mount Union,1:54.17,Penn State National Open,"Jan 27, 2023"
5,"Grillo, Max",FR-1,John Carroll,1:54.25,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023"
6,"Giumenti, Vincent",JR-3,Mount Union,1:54.65,University of Mount Union Tune-Up,"Feb 18, 2023"
7,"Myers, Trey",JR-3,Ohio Northern,1:54.97,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023"
8,"Smith, Sean",SO-2,Heidelberg,1:55.00,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023"
9,"Wilson, Lane",SR-4,Marietta,1:55.07,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023"
10,"Holst, Hans",SO-2,Case Western,1:55.67,Dr T Team Challenge,"Jan 28, 2023"
11,"Joppeck, Curtis",JR-3,Mount Union,1:55.74,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023"
12,"McMichael, William",SR-4,Wooster,1:55.75,Alan Connie Shamrock Invitational,"Mar 16, 2023"
13,"Ozymy, Ryan",SR-4,Franciscan (Ohio),1:56.22,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023"
14,"Dehmler, Will",SR-4,Case Western,1:56.37,GVSU Big Meet (Friday),"Feb 10, 2023"
15,"Shoemaker, John",JR-3,John Carroll,1:56.40,SPIRE Collegiate Indoor Games 2023,"Feb 11, 2023"
16,"Figgins, Jay",FR-1,Otterbein,1:56.60,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023"
17,"Paul, Ian",FR-1,John Carroll,1:56.66,SPIRE Collegiate Indoor Games 2023,"Feb 11, 2023"
18,"Shipman, Mike",SR-4,John Carroll,1:56.73,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023"
19,"Hvizdos, Mike",FR-1,John Carroll,1:56.82,Wittenberg Steemer Showcase,"Jan 28, 2023"
20,"McBride, Matt",JR-3,Mount Union,1:56.84,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023"
21,"Reese, Alex",SO-2,Mount Union,1:56.88,Dr T Team Challenge,"Jan 28, 2023"
22,"Stanley, Gehrig",SO-2,Baldwin Wallace,1:56.96,Bob Kahn Invitational,"Mar 31, 2023"
23,"Tschantz, Matthew",FR-1,Mount Union,1:57.05,Dr T Team Challenge,"Jan 28, 2023"
24,"Moxley, Bryden",SR-4,Case Western,1:57.46,YSU Mid-Major Invitational,"Jan 27, 2023"
25,"Sikorski, Sam",FR-1,Baldwin Wallace,1:57.54,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023"
26,"Jones, Carson",FR-1,Otterbein,1:58.02,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023"
27,"Bailey, Calvin",SO-2,Denison,1:58.13,Wittenberg Collegiate Invite,"Feb 18, 2023"
28,"Ratliff, Payne",FR-1,Otterbein,1:58.15,Otterbein Invite,"Jan 21, 2023"
29,"Kutz, Mason",JR-3,Mount Union,1:58.18,Dr T Team Challenge,"Jan 28, 2023"
30,"Obioha, Kambi",SO-2,Oberlin,1:58.21,Bob Kahn Invitational,"Mar 31, 2023"

1,"Murphy, Hope",SO-2,Baldwin Wallace,2:10.74,Ed Finnigan Greater Cleveland Meet,"Feb 17, 2023"
2,"Wayt, Kenadee",JR-3,Mount Union,2:14.46,Mount Union Wuske Open,"Feb 4, 2023"
3,"Mason, Mary",SO-2,Mount Union,2:18.00,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023"
4,"Anderson, Erin",SR-4,Denison,2:18.01,Emory Thrills in the Hills 2023,"Mar 24, 2023"
5,"Phung, Melissa",SR-4,Case Western,2:18.09,Polar Bear Final Qualifier- 2023,"Mar 3, 2023"
6,"Eberhardt, Claire",SO-2,John Carroll,2:18.41,SPIRE Midwest Open 2023,"Jan 21, 2023"
7,"Webster, Ella",FR-1,Wittenberg,2:18.68,Wittenberg Collegiate Invite,"Feb 18, 2023"
8,"Jackson, Grace",JR-3,Case Western,2:19.80,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023"
9,"Campbell, Jessica",SO-2,Franciscan (Ohio),2:20.38,PAC Indoor Track & Field Championships,"Feb 23, 2023"
10,"Sarno, Danielle",SR-4,Case Western,2:20.46,UAA Indoor Track & Field Championships,"Feb 25, 2023"
11,"Wertz, Megan",SO-2,Mount Union,2:20.89,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023"
12,"Kitsmiller, Ellie",SO-2,John Carroll,2:20.94,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023"
13,"Cochran, Halle",SO-2,Mount Union,2:21.38,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023"
14,"Kwasny, Jessica",JR-3,Case Western,2:21.41,Washington & Lee Carnival,"Mar 17, 2023"
15,"Schroff, Abby",FR-1,John Carroll,2:21.62,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023"
16,"Tharenos, Athena",JR-3,Wooster,2:21.86,All-Ohio DIII Indoor Track & Field Championships,"Feb 11, 2023"
17,"Brown, Anna",FR-1,Kenyon,2:22.11,North Coast AC Indoor Championships,"Feb 24, 2023"
18,"Reddish, Sage",SO-2,Oberlin,2:22.37,Oberlin College Dan Kinsey Invitational,"Feb 3, 2023"
19,"Dobos, Morgan",FR-1,John Carroll,2:23.13,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023"
20,"Ciembroniewicz, Camila",SO-2,Oberlin,2:23.15,Bob Kahn Invitational,"Mar 31, 2023"
20,"Cupp, Taylor",SR-4,Mount Union,2:23.15,Muskie Meet #4,"Feb 17, 2023"
22,"Esper, Erica",SO-2,John Carroll,2:23.57,Ashland-Jud Logan Light Giver Open,"Feb 3, 2023"
23,"McCauley, Brittany",SR-4,Mount Union,2:23.69,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023"
24,"Plecko, Katie",FR-1,Baldwin Wallace,2:23.94,Ed Finnigan Greater Cleveland Meet,"Feb 17, 2023"
25,"Maio, Angela",JR-3,Otterbein,2:24.41,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023"
25,"Tackett, Delaney",FR-1,Wittenberg,2:24.41,Wittenberg Collegiate Invite,"Feb 18, 2023"
27,"Davis, Michaela",SO-2,Mount Union,2:24.45,2023 OAC Indoor Track & Field Championships,"Feb 24, 2023"
